video,frame_id,id,x1,y1,x2,y2,status
class_1,123,7,1475,758,1719,932,Focused
class_1,123,5,1707,761,1909,896,Distracted
class_1,124,4,32,729,234,886,Focused
class_1,124,8,134,571,305,728,Focused
class_1,124,18,231,530,394,625,Distracted
class_1,124,14,287,447,420,544,Distracted
class_1,124,1,292,682,480,884,Focused
class_1,124,13,324,631,520,757,Focused
class_1,124,12,398,514,522,622,Focused
class_1,124,16,647,454,837,555,Focused
class_1,124,15,680,540,821,635,Focused
class_1,124,17,752,644,919,746,Distracted
class_1,124,0,794,754,986,929,Focused
class_1,124,10,857,536,972,650,Focused
class_1,124,3,947,594,1104,729,Focused
class_1,124,2,1004,754,1189,925,Focused
class_1,124,9,1254,582,1417,786,Focused
class_1,124,6,1338,496,1488,619,Focused
class_1,124,11,1482,608,1687,742,Distracted
class_1,124,7,1475,758,1719,932,Focused
class_1,124,5,1707,761,1909,896,Distracted
class_1,125,4,32,729,234,886,Focused
class_1,125,8,134,571,305,728,Focused
class_1,125,18,231,530,394,625,Distracted
class_1,125,14,287,447,420,544,Distracted
class_1,125,1,292,682,480,884,Focused
class_1,125,13,324,631,520,757,Focused
class_1,125,12,398,514,522,622,Focused
class_1,125,16,647,454,837,555,Focused
class_1,125,15,680,540,821,635,Focused
class_1,125,17,752,644,919,746,Distracted
class_1,125,0,794,754,986,929,Focused
class_1,125,10,857,536,972,650,Focused
class_1,125,3,947,594,1104,729,Focused
class_1,125,2,1004,754,1189,925,Focused
class_1,125,9,1254,582,1417,786,Focused
class_1,125,6,1338,496,1488,619,Focused
class_1,125,11,1482,608,1687,742,Distracted
class_1,125,7,1475,758,1719,932,Focused
class_1,125,5,1707,761,1909,896,Distracted
class_1,126,4,32,729,234,886,Focused
class_1,126,8,134,571,305,728,Focused
class_1,126,18,231,530,394,625,Distracted
class_1,126,14,287,447,420,544,Distracted
class_1,126,1,292,682,480,884,Focused
class_1,126,13,324,631,520,757,Focused
class_1,126,12,398,514,522,622,Focused
class_1,126,16,647,454,837,555,Focused
class_1,126,15,680,540,821,635,Focused
class_1,126,17,752,644,919,746,Distracted
class_1,126,0,794,754,986,929,Focused
class_1,126,10,857,536,972,650,Focused
class_1,126,3,947,594,1104,729,Focused
class_1,126,2,1004,754,1189,925,Focused
class_1,126,9,1254,582,1417,786,Focused
class_1,126,6,1338,496,1488,619,Focused
class_1,126,11,1482,608,1687,742,Distracted
class_1,126,7,1475,758,1719,932,Focused
class_1,126,5,1707,761,1909,896,Distracted
class_1,127,4,32,729,234,886,Focused
class_1,127,8,134,571,305,728,Focused
class_1,127,18,231,530,394,625,Distracted
class_1,127,14,287,447,420,544,Distracted
class_1,127,1,292,682,480,884,Focused
class_1,127,13,324,631,520,757,Focused
class_1,127,12,398,514,522,622,Focused
class_1,127,16,647,454,837,555,Focused
class_1,127,15,680,540,821,635,Focused
class_1,127,17,752,644,919,746,Distracted
class_1,127,0,794,754,986,929,Focused
class_1,127,10,857,536,972,650,Focused
class_1,127,3,947,594,1104,729,Focused
class_1,127,2,1004,754,1189,925,Focused
class_1,127,9,1254,582,1417,786,Focused
class_1,127,6,1338,496,1488,619,Focused
class_1,127,11,1482,608,1687,742,Distracted
class_1,127,7,1475,758,1719,932,Focused
class_1,127,5,1707,761,1909,896,Distracted
class_1,128,4,32,729,234,886,Focused
class_1,128,8,134,571,305,728,Focused
class_1,128,18,231,530,394,625,Distracted
class_1,128,14,287,447,420,544,Distracted
class_1,128,1,292,682,480,884,Focused
class_1,128,13,324,631,520,757,Focused
class_1,128,12,398,514,522,622,Focused
class_1,128,16,647,454,837,555,Focused
class_1,128,15,680,540,821,635,Focused
class_1,128,17,752,644,919,746,Distracted
class_1,128,0,794,754,986,929,Focused
class_1,128,10,857,536,972,650,Focused
class_1,128,3,947,594,1104,729,Focused
class_1,128,2,1004,754,1189,925,Focused
class_1,128,9,1254,582,1417,786,Focused
class_1,128,6,1338,496,1488,619,Focused
class_1,128,11,1482,608,1687,742,Distracted
class_1,128,7,1475,758,1719,932,Focused
class_1,128,5,1707,761,1909,896,Distracted
class_1,129,4,32,729,234,886,Focused
class_1,129,8,134,571,305,728,Focused
class_1,129,18,231,530,394,625,Distracted
class_1,129,14,287,447,420,544,Distracted
class_1,129,1,292,682,480,884,Focused
class_1,129,13,324,631,520,757,Focused
class_1,129,12,398,514,522,622,Focused
class_1,129,16,647,454,837,555,Focused
class_1,129,15,680,540,821,635,Focused
class_1,129,17,752,644,919,746,Distracted
class_1,129,0,794,754,986,929,Focused
class_1,129,10,857,536,972,650,Focused
class_1,129,3,947,594,1104,729,Focused
class_1,129,2,1004,754,1189,925,Focused
class_1,129,9,1254,582,1417,786,Focused
class_1,129,6,1338,496,1488,619,Focused
class_1,129,11,1482,608,1687,742,Distracted
class_1,129,7,1475,758,1719,932,Focused
class_1,129,5,1707,761,1909,896,Distracted
class_1,130,4,32,729,234,886,Focused
class_1,130,8,134,571,305,728,Focused
class_1,130,18,231,530,394,625,Distracted
class_1,130,14,287,447,420,544,Distracted
class_1,130,1,292,682,480,884,Focused
class_1,130,13,324,631,520,757,Focused
class_1,130,12,398,514,522,622,Focused
class_1,130,16,647,454,837,555,Focused
class_1,130,15,680,540,821,635,Focused
class_1,130,17,752,644,919,746,Distracted
class_1,130,0,794,754,986,929,Focused
class_1,130,10,857,536,972,650,Focused
class_1,130,3,947,594,1104,729,Focused
class_1,130,2,1004,754,1189,925,Focused
class_1,130,9,1254,582,1417,786,Focused
class_1,130,6,1338,496,1488,619,Focused
class_1,130,11,1482,608,1687,742,Distracted
class_1,130,7,1475,758,1719,932,Focused
class_1,130,5,1707,761,1909,896,Distracted
class_1,131,4,32,729,234,886,Focused
class_1,131,8,134,571,305,728,Focused
class_1,131,18,231,530,394,625,Distracted
class_1,131,14,287,447,420,544,Distracted
class_1,131,1,292,682,480,884,Focused
class_1,131,13,324,631,520,757,Focused
class_1,131,12,398,514,522,622,Focused
class_1,131,16,647,454,837,555,Focused
class_1,131,15,680,540,821,635,Focused
class_1,131,17,752,644,919,746,Distracted
class_1,131,0,794,754,986,929,Focused
class_1,131,10,857,536,972,650,Focused
class_1,131,3,947,594,1104,729,Focused
class_1,131,2,1004,754,1189,925,Focused
class_1,131,9,1254,582,1417,786,Focused
class_1,131,6,1338,496,1488,619,Focused
class_1,131,11,1482,608,1687,742,Distracted
class_1,131,7,1475,758,1719,932,Focused
class_1,131,5,1707,761,1909,896,Distracted
class_1,132,4,32,729,234,886,Focused
class_1,132,8,134,571,305,728,Focused
class_1,132,18,231,530,394,625,Distracted
class_1,132,14,287,447,420,544,Distracted
class_1,132,1,292,682,480,884,Focused
class_1,132,13,324,631,520,757,Focused
class_1,132,12,398,514,522,622,Focused
class_1,132,16,647,454,837,555,Focused
class_1,132,15,680,540,821,635,Focused
class_1,132,17,752,644,919,746,Distracted
class_1,132,0,794,754,986,929,Focused
class_1,132,10,857,536,972,650,Focused
class_1,132,3,947,594,1104,729,Focused
class_1,132,2,1004,754,1189,925,Focused
class_1,132,9,1254,582,1417,786,Focused
class_1,132,6,1338,496,1488,619,Focused
class_1,132,11,1482,608,1687,742,Distracted
class_1,132,7,1475,758,1719,932,Focused
class_1,132,5,1707,761,1909,896,Distracted
class_1,133,4,32,729,234,886,Focused
class_1,133,8,134,571,305,728,Focused
class_1,133,18,231,530,394,625,Distracted
class_1,133,14,287,447,420,544,Distracted
class_1,133,1,292,682,480,884,Focused
class_1,133,13,324,631,520,757,Focused
class_1,133,12,398,514,522,622,Focused
class_1,133,16,647,454,837,555,Focused
class_1,133,15,680,540,821,635,Focused
class_1,133,17,752,644,919,746,Distracted
class_1,133,0,794,754,986,929,Focused
class_1,133,10,857,536,972,650,Focused
class_1,133,3,947,594,1104,729,Focused
class_1,133,2,1004,754,1189,925,Focused
class_1,133,9,1254,582,1417,786,Focused
class_1,133,6,1338,496,1488,619,Focused
class_1,133,11,1482,608,1687,742,Distracted
class_1,133,7,1475,758,1719,932,Focused
class_1,133,5,1707,761,1909,896,Distracted
class_1,134,4,32,729,234,886,Focused
class_1,134,8,134,571,305,728,Focused
class_1,134,18,231,530,394,625,Distracted
class_1,134,14,287,447,420,544,Distracted
class_1,134,1,292,682,480,884,Focused
class_1,134,13,324,631,520,757,Focused
class_1,134,12,398,514,522,622,Focused
class_1,134,16,647,454,837,555,Focused
class_1,134,15,680,540,821,635,Focused
class_1,134,17,752,644,919,746,Distracted
class_1,134,0,794,754,986,929,Focused
class_1,134,10,857,536,972,650,Focused
class_1,134,3,947,594,1104,729,Focused
class_1,134,2,1004,754,1189,925,Focused
class_1,134,9,1254,582,1417,786,Focused
class_1,134,6,1338,496,1488,619,Focused
class_1,134,11,1482,608,1687,742,Distracted
class_1,134,7,1475,758,1719,932,Focused
class_1,134,5,1707,761,1909,896,Distracted
class_1,135,4,32,729,234,886,Focused
class_1,135,8,134,571,305,728,Focused
class_1,135,18,231,530,394,625,Distracted
class_1,135,14,287,447,420,544,Distracted
class_1,135,1,292,682,480,884,Focused
class_1,135,13,324,631,520,757,Focused
class_1,135,12,398,514,522,622,Focused
class_1,135,16,647,454,837,555,Focused
class_1,135,15,680,540,821,635,Focused
class_1,135,17,752,644,919,746,Distracted
class_1,135,0,794,754,986,929,Focused
class_1,135,10,857,536,972,650,Focused
class_1,135,3,947,594,1104,729,Focused
class_1,135,2,1004,754,1189,925,Focused
class_1,135,9,1254,582,1417,786,Focused
class_1,135,6,1338,496,1488,619,Focused
class_1,135,11,1482,608,1687,742,Distracted
class_1,135,7,1475,758,1719,932,Focused
class_1,135,5,1707,761,1909,896,Distracted
class_1,136,4,32,729,234,886,Focused
class_1,136,8,134,571,305,728,Focused
class_1,136,18,231,530,394,625,Distracted
class_1,136,14,287,447,420,544,Distracted
class_1,136,1,292,682,480,884,Focused
class_1,136,13,324,631,520,757,Focused
class_1,136,12,398,514,522,622,Focused
class_1,136,16,647,454,837,555,Focused
class_1,136,15,680,540,821,635,Focused
class_1,136,17,752,644,919,746,Distracted
class_1,136,0,794,754,986,929,Focused
class_1,136,10,857,536,972,650,Focused
class_1,136,3,947,594,1104,729,Focused
class_1,136,2,1004,754,1189,925,Focused
class_1,136,9,1254,582,1417,786,Focused
class_1,136,6,1338,496,1488,619,Focused
class_1,136,11,1482,608,1687,742,Distracted
class_1,136,7,1475,758,1719,932,Focused
class_1,136,5,1707,761,1909,896,Distracted
class_1,137,4,32,729,234,886,Focused
class_1,137,8,134,571,305,728,Focused
class_1,137,18,231,530,394,625,Distracted
class_1,137,14,287,447,420,544,Distracted
class_1,137,1,292,682,480,884,Focused
class_1,137,13,324,631,520,757,Focused
class_1,137,12,398,514,522,622,Focused
class_1,137,16,647,454,837,555,Focused
class_1,137,15,680,540,821,635,Focused
class_1,137,17,752,644,919,746,Distracted
class_1,137,0,794,754,986,929,Focused
class_1,137,10,857,536,972,650,Focused
class_1,137,3,947,594,1104,729,Focused
class_1,137,2,1004,754,1189,925,Focused
class_1,137,9,1254,582,1417,786,Focused
class_1,137,6,1338,496,1488,619,Focused
class_1,137,11,1482,608,1687,742,Distracted
class_1,137,7,1475,758,1719,932,Focused
class_1,137,5,1707,761,1909,896,Distracted
class_1,138,4,32,729,234,886,Focused
class_1,138,8,134,571,305,728,Focused
class_1,138,18,231,530,394,625,Distracted
class_1,138,14,287,447,420,544,Distracted
class_1,138,1,292,682,480,884,Focused
class_1,138,13,324,631,520,757,Focused
class_1,138,12,398,514,522,622,Focused
class_1,138,16,647,454,837,555,Focused
class_1,138,15,680,540,821,635,Focused
class_1,138,17,752,644,919,746,Distracted
class_1,138,0,794,754,986,929,Focused
class_1,138,10,857,536,972,650,Focused
class_1,138,3,947,594,1104,729,Focused
class_1,138,2,1004,754,1189,925,Focused
class_1,138,9,1254,582,1417,786,Focused
class_1,138,6,1338,496,1488,619,Focused
class_1,138,11,1482,608,1687,742,Distracted
class_1,138,7,1475,758,1719,932,Focused
class_1,138,5,1707,761,1909,896,Distracted
class_1,139,4,32,729,234,886,Focused
class_1,139,8,134,571,305,728,Focused
class_1,139,18,231,530,394,625,Distracted
class_1,139,14,287,447,420,544,Distracted
class_1,139,1,292,682,480,884,Focused
class_1,139,13,324,631,520,757,Focused
class_1,139,12,398,514,522,622,Focused
class_1,139,16,647,454,837,555,Focused
class_1,139,15,680,540,821,635,Focused
class_1,139,17,752,644,919,746,Distracted
class_1,139,0,794,754,986,929,Focused
class_1,139,10,857,536,972,650,Focused
class_1,139,3,947,594,1104,729,Focused
class_1,139,2,1004,754,1189,925,Focused
class_1,139,9,1254,582,1417,786,Focused
class_1,139,6,1338,496,1488,619,Focused
class_1,139,11,1482,608,1687,742,Distracted
class_1,139,7,1475,758,1719,932,Focused
class_1,139,5,1707,761,1909,896,Distracted
class_1,140,4,32,729,234,886,Focused
class_1,140,8,134,571,305,728,Focused
class_1,140,18,231,530,394,625,Distracted
class_1,140,14,287,447,420,544,Distracted
class_1,140,1,292,682,480,884,Focused
class_1,140,13,324,631,520,757,Focused
class_1,140,12,398,514,522,622,Focused
class_1,140,16,647,454,837,555,Focused
class_1,140,15,680,540,821,635,Focused
class_1,140,17,752,644,919,746,Distracted
class_1,140,0,794,754,986,929,Focused
class_1,140,10,857,536,972,650,Focused
class_1,140,3,947,594,1104,729,Focused
class_1,140,2,1004,754,1189,925,Focused
class_1,140,9,1254,582,1417,786,Focused
class_1,140,6,1338,496,1488,619,Focused
class_1,140,11,1482,608,1687,742,Distracted
class_1,140,7,1475,758,1719,932,Focused
class_1,140,5,1707,761,1909,896,Distracted
class_1,141,4,32,729,234,886,Focused
class_1,141,8,134,571,305,728,Focused
class_1,141,18,231,530,394,625,Distracted
class_1,141,14,287,447,420,544,Distracted
class_1,141,1,292,682,480,884,Focused
class_1,141,13,324,631,520,757,Focused
class_1,141,12,398,514,522,622,Focused
class_1,141,16,647,454,837,555,Focused
class_1,141,15,680,540,821,635,Focused
class_1,141,17,752,644,919,746,Distracted
class_1,141,0,794,754,986,929,Focused
class_1,141,10,857,536,972,650,Focused
class_1,141,3,947,594,1104,729,Focused
class_1,141,2,1004,754,1189,925,Focused
class_1,141,9,1254,582,1417,786,Focused
class_1,141,6,1338,496,1488,619,Focused
class_1,141,11,1482,608,1687,742,Distracted
class_1,141,7,1475,758,1719,932,Focused
class_1,141,5,1707,761,1909,896,Distracted
class_1,142,4,32,729,234,886,Focused
class_1,142,8,134,571,305,728,Focused
class_1,142,18,231,530,394,625,Distracted
class_1,142,14,287,447,420,544,Distracted
class_1,142,1,292,682,480,884,Focused
class_1,142,13,324,631,520,757,Focused
class_1,142,12,398,514,522,622,Focused
class_1,142,16,647,454,837,555,Focused
class_1,142,15,680,540,821,635,Focused
class_1,142,17,752,644,919,746,Distracted
class_1,142,0,794,754,986,929,Focused
class_1,142,10,857,536,972,650,Focused
class_1,142,3,947,594,1104,729,Focused
class_1,142,2,1004,754,1189,925,Focused
class_1,142,9,1254,582,1417,786,Focused
class_1,142,6,1338,496,1488,619,Focused
class_1,142,11,1482,608,1687,742,Distracted
class_1,142,7,1475,758,1719,932,Focused
class_1,142,5,1707,761,1909,896,Distracted
class_1,143,4,32,729,234,886,Focused
class_1,143,8,134,571,305,728,Focused
class_1,143,18,231,530,394,625,Distracted
class_1,143,14,287,447,420,544,Distracted
class_1,143,1,292,682,480,884,Focused
class_1,143,13,324,631,520,757,Focused
class_1,143,12,398,514,522,622,Focused
class_1,143,16,647,454,837,555,Focused
class_1,143,15,680,540,821,635,Focused
class_1,143,17,752,644,919,746,Distracted
class_1,143,0,794,754,986,929,Focused
class_1,143,10,857,536,972,650,Focused
class_1,143,3,947,594,1104,729,Focused
class_1,143,2,1004,754,1189,925,Focused
class_1,143,9,1254,582,1417,786,Focused
class_1,143,6,1338,496,1488,619,Focused
class_1,143,11,1482,608,1687,742,Distracted
class_1,143,7,1475,758,1719,932,Focused
class_1,143,5,1707,761,1909,896,Distracted
class_1,144,4,32,729,234,886,Focused
class_1,144,8,134,571,305,728,Focused
class_1,144,18,231,530,394,625,Distracted
class_1,144,14,287,447,420,544,Distracted
class_1,144,1,292,682,480,884,Focused
class_1,144,13,324,631,520,757,Focused
class_1,144,12,398,514,522,622,Focused
class_1,144,16,647,454,837,555,Focused
class_1,144,15,680,540,821,635,Focused
class_1,144,17,752,644,919,746,Distracted
class_1,144,0,794,754,986,929,Focused
class_1,144,10,857,536,972,650,Focused
class_1,144,3,947,594,1104,729,Focused
class_1,144,2,1004,754,1189,925,Focused
class_1,144,9,1254,582,1417,786,Focused
class_1,144,6,1338,496,1488,619,Focused
class_1,144,11,1482,608,1687,742,Distracted
class_1,144,7,1475,758,1719,932,Focused
class_1,144,5,1707,761,1909,896,Distracted
class_1,145,4,32,729,234,886,Focused
class_1,145,8,134,571,305,728,Focused
class_1,145,18,231,530,394,625,Distracted
class_1,145,14,287,447,420,544,Distracted
class_1,145,1,292,682,480,884,Focused
class_1,145,13,324,631,520,757,Focused
class_1,145,12,398,514,522,622,Focused
class_1,145,16,647,454,837,555,Focused
class_1,145,15,680,540,821,635,Focused
class_1,145,17,752,644,919,746,Distracted
class_1,145,0,794,754,986,929,Focused
class_1,145,10,857,536,972,650,Focused
class_1,145,3,947,594,1104,729,Focused
class_1,145,2,1004,754,1189,925,Focused
class_1,145,9,1254,582,1417,786,Focused
class_1,145,6,1338,496,1488,619,Focused
class_1,145,11,1482,608,1687,742,Distracted
class_1,145,7,1475,758,1719,932,Focused
class_1,145,5,1707,761,1909,896,Distracted
class_1,146,4,32,729,234,886,Focused
class_1,146,8,134,571,305,728,Focused
class_1,146,18,231,530,394,625,Distracted
class_1,146,14,287,447,420,544,Distracted
class_1,146,1,292,682,480,884,Focused
class_1,146,13,324,631,520,757,Focused
class_1,146,12,398,514,522,622,Focused
class_1,146,16,647,454,837,555,Focused
class_1,146,15,680,540,821,635,Focused
class_1,146,17,752,644,919,746,Distracted
class_1,146,0,794,754,986,929,Focused
class_1,146,10,857,536,972,650,Focused
class_1,146,3,947,594,1104,729,Focused
class_1,146,2,1004,754,1189,925,Focused
class_1,146,9,1254,582,1417,786,Focused
class_1,146,6,1338,496,1488,619,Focused
class_1,146,11,1482,608,1687,742,Distracted
class_1,146,7,1475,758,1719,932,Focused
class_1,146,5,1707,761,1909,896,Distracted
class_1,147,4,32,729,234,886,Focused
